OBJECTID,RecKey,SeqNo,RecType,GapStart,GapEnd,Gap,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
4128980,CO_UFO-2020_SD-367_V1_3,2886,C,2172,2081,91,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{6ACE249D-1422-4A91-BE04-866C1802C618}
4128981,CO_UFO-2020_SD-367_V1_3,2887,C,2050,1993,57,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{A88B3CC5-D43F-4AAB-BC10-652115B52EB0}
4128982,CO_UFO-2020_SD-367_V1_3,2888,C,1926,1874,52,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{E38EA12C-3FE7-416C-8BD6-677DF4F97C5F}
4128983,CO_UFO-2020_SD-367_V1_3,2889,C,1872,1798,74,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{F79DA961-858A-4A15-90E8-8B86461BB561}
4128984,CO_UFO-2020_SD-367_V1_3,2890,C,1768,1739,29,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{6A97ADBC-076D-48B6-AECD-36DABFAC6713}
4128985,CO_UFO-2020_SD-367_V1_3,2891,C,1720,1667,53,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{5110D960-E914-4A71-B972-ED5B3E59E528}
4128986,CO_UFO-2020_SD-367_V1_3,2892,C,1653,1525,128,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{13B95800-1DAD-496C-B9F6-BB8D2D86639D}
4128987,CO_UFO-2020_SD-367_V1_3,2893,C,1513,1368,145,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{98E80C12-449B-46A8-BDC8-239DF4CDFADB}
4128988,CO_UFO-2020_SD-367_V1_3,2894,C,1352,1226,126,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{6CB8CE2A-38BF-405E-92BF-6A6352303FCF}
4128989,CO_UFO-2020_SD-367_V1_3,2895,C,1199,1092,107,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{0B1F26FC-A54C-413F-B904-3B22FF6C371E}
4128990,CO_UFO-2020_SD-367_V1_3,2896,C,1071,1024,47,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{A58FB2B7-846F-44B1-8F41-CFAC67A8EB70}
4128991,CO_UFO-2020_SD-367_V1_3,2897,C,1022,835,187,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{AB10DBE1-E7CA-49F6-B83C-743A26C03A0F}
4128992,CO_UFO-2020_SD-367_V1_3,2898,C,804,711,93,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{E7876EE3-ADC6-4717-B850-F7BD3110FD5E}
4128993,CO_UFO-2020_SD-367_V1_3,2899,C,571,524,47,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{8BC2E219-E44E-43EA-9A6C-3EA9D98A531B}
4128994,CO_UFO-2020_SD-367_V1_3,2900,C,465,432,33,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{C905957F-E1A3-4D27-8EB7-B0B0D1BB3378}
4128995,CO_UFO-2020_SD-367_V1_3,2901,C,366,286,80,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{66BD04DF-56FF-4144-95F1-6D1BD352D4B6}
4128996,CO_UFO-2020_SD-367_V1_3,2902,C,214,180,34,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{101D2325-557E-4FE1-A889-4B62DBF4D7E2}
4128997,CO_UFO-2020_SD-367_V1_3,2903,C,95,66,29,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{66D6242D-AA0B-4956-BD0F-3CA22FA9C9EC}
4128998,CO_UFO-2020_SD-367_V1_2,2904,C,2500,2444,56,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{3D9ACD35-F7DF-48AF-B831-06F60C14AF30}
4128999,CO_UFO-2020_SD-367_V1_2,2905,C,2380,2045,335,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{C596FB02-EC0A-4C13-82D7-4E9186452800}
4129000,CO_UFO-2020_SD-367_V1_2,2906,C,2042,1994,48,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{E683C7DA-2457-445B-9D0D-9219B32F4386}
4129001,CO_UFO-2020_SD-367_V1_2,2907,C,1983,1917,66,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{8F599C18-C69D-4806-A4D3-CE3BC2680B87}
4129002,CO_UFO-2020_SD-367_V1_2,2908,C,1900,1861,39,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{A7BFEBAA-4A2C-4441-97C5-613575C2A4CA}
4129003,CO_UFO-2020_SD-367_V1_2,2909,C,1852,1682,170,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{14FDDF76-49E3-4608-9F63-82A776E60C8F}
4129004,CO_UFO-2020_SD-367_V1_2,2910,C,1654,1572,82,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{DB8AEF81-5F8D-48D7-843B-CB09D663F463}
4129005,CO_UFO-2020_SD-367_V1_2,2911,C,1534,1490,44,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{C7A7C83D-2812-4646-842E-C487E2D2B074}
4129006,CO_UFO-2020_SD-367_V1_2,2912,C,1460,933,527,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{941EFF7D-DEBA-4F71-BE8E-1AB252515FEA}
4129007,CO_UFO-2020_SD-367_V1_2,2913,C,909,812,97,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{CFE1AF88-C2FF-4D40-AC43-8B84F2EB37A2}
4129008,CO_UFO-2020_SD-367_V1_2,2914,C,795,648,147,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{5249FAC6-A523-40B4-8320-1D41683F0ECD}
4129009,CO_UFO-2020_SD-367_V1_2,2915,C,565,448,117,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{DD2898E3-4E95-4E28-BED9-89E35B0581DE}
4129010,CO_UFO-2020_SD-367_V1_2,2916,C,412,373,39,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{6BD4B983-5509-4B72-AA45-F3A04F66CF39}
4129011,CO_UFO-2020_SD-367_V1_2,2917,C,218,150,68,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{8585AB47-6D7A-47BB-95F3-D1AE1C97EAB7}
4129012,CO_UFO-2020_SD-367_V1_2,2918,C,103,72,31,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{F7786A8E-B2D9-41F4-BAB9-F0CAD926CF39}
4129013,CO_UFO-2020_SD-367_V1_2,2919,C,60,35,25,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{B8307190-4CD1-4A9B-9245-2A50B4D88CB0}
4129014,CO_UFO-2020_SD-367_V1_1,2920,C,2483,2290,193,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{D91ADFBD-94B1-4337-A00D-06497FC5AB04}
4129015,CO_UFO-2020_SD-367_V1_1,2921,C,2109,2069,40,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{3FB60D5A-941E-4A57-A3C5-6BDFD4297965}
4129016,CO_UFO-2020_SD-367_V1_1,2922,C,2014,1956,58,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{1B88BE04-CBE1-4EEB-A5EE-8CF071486541}
4129017,CO_UFO-2020_SD-367_V1_1,2923,C,1933,1893,40,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{B48301C7-6E9E-463A-90CC-3DCAB011B3E2}
4129018,CO_UFO-2020_SD-367_V1_1,2924,C,1801,1748,53,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{ECDA553E-1171-4B8D-93CC-7FAF534E90F9}
4129019,CO_UFO-2020_SD-367_V1_1,2925,C,1742,1657,85,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{CB183191-B4CD-4E05-862A-C9C871525F27}
4129020,CO_UFO-2020_SD-367_V1_1,2926,C,1543,1500,43,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{F83B8EF8-9283-4D91-82FA-51A691941D3C}
4129021,CO_UFO-2020_SD-367_V1_1,2927,C,1454,1411,43,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{9C00A2DC-B500-449E-AAF9-01C16C15292D}
4129022,CO_UFO-2020_SD-367_V1_1,2928,C,1261,1212,49,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{52F951CD-C8A3-4847-99BE-9567BBFAC34F}
4129023,CO_UFO-2020_SD-367_V1_1,2929,C,1207,1113,94,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{C23F0CDC-6E55-4C7C-B0AE-DCA7611AFABD}
4129024,CO_UFO-2020_SD-367_V1_1,2930,C,1050,1021,29,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{305685D1-9A9E-4675-8348-A115BB139812}
4129025,CO_UFO-2020_SD-367_V1_1,2931,C,866,789,77,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{DB26C027-4F1D-4EB9-B7B0-1AC7232113A0}
4129026,CO_UFO-2020_SD-367_V1_1,2932,C,784,645,139,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{92844445-0FD4-4A0A-AE86-239B708E1DB8}
4129027,CO_UFO-2020_SD-367_V1_1,2933,C,626,592,34,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{26649ADA-489C-4EF5-B601-34D2947ED1A8}
4129028,CO_UFO-2020_SD-367_V1_1,2934,C,576,361,215,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{A1B6C0B1-3E39-4853-860A-4C0E6F67FF43}
4129029,CO_UFO-2020_SD-367_V1_1,2935,C,359,317,42,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{B8727901-349B-4A61-9B9B-97FA68EE717B}
4129030,CO_UFO-2020_SD-367_V1_1,2936,C,315,281,34,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{28A22067-454E-4481-8E0F-4DAA52C67CAE}
4129031,CO_UFO-2020_SD-367_V1_1,2937,C,109,39,70,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{CDB594B5-38D2-430A-BF3F-D9519804258E}
4129032,CO_UFO-2020_SD-367_V1_1,2938,C,33,0,33,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{8D78FB92-C8EA-4B69-8C90-AD37ABB0962B}
4129033,CO_UFO-2020_SD-361_V1_3,2939,C,2483,2424,59,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{188DB2F2-5490-4D82-BBDE-3FBBDED42BE5}
4129034,CO_UFO-2020_SD-361_V1_3,2940,C,2394,2359,35,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{C40248FA-2DA9-40DA-A199-139D19707243}
4129035,CO_UFO-2020_SD-361_V1_3,2941,C,2357,2260,97,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{5C2B6B2D-9FFB-4D55-9525-E95D80B19119}
4129036,CO_UFO-2020_SD-361_V1_3,2942,C,2185,2119,66,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{028B7269-56DB-4741-BAD4-C02633892E68}
4129037,CO_UFO-2020_SD-361_V1_3,2943,C,2104,2028,76,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{52452A78-17CB-48E4-A624-061DE95CC4E3}
4129038,CO_UFO-2020_SD-361_V1_3,2944,C,2020,1898,122,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{29CE9018-0B4C-4C9F-80B6-50D2DB8350F8}
4129039,CO_UFO-2020_SD-361_V1_3,2945,C,1763,1701,62,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{38DC080D-2939-47B4-A562-D8F343909A66}
4129040,CO_UFO-2020_SD-361_V1_3,2946,C,1699,1667,32,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{C29C60AE-87A6-4DC9-8812-66E5B2C89ADF}
4129041,CO_UFO-2020_SD-361_V1_3,2947,C,1623,1600,23,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{96C45DFF-9F3E-4CD0-80A4-5BB5EA0B0C0E}
4129042,CO_UFO-2020_SD-361_V1_3,2948,C,1598,1527,71,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{128D7906-698F-4670-A8EA-CC8398E42889}
4129043,CO_UFO-2020_SD-361_V1_3,2949,C,1487,1395,92,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{2F67295A-3CAF-4E6B-83A0-A1520513CCE6}
4129044,CO_UFO-2020_SD-361_V1_3,2950,C,1393,1341,52,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{DFE0611C-95F0-4678-B932-925CB95CF400}
4129045,CO_UFO-2020_SD-361_V1_3,2951,C,1339,1217,122,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{88CAE0AD-8DFF-4E31-B5D2-A4F2EA02E89D}
4129046,CO_UFO-2020_SD-361_V1_3,2952,C,1204,1179,25,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{083C2A53-83F1-42C6-A12F-E676E1971314}
4129047,CO_UFO-2020_SD-361_V1_3,2953,C,1140,1105,35,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{60D93FBC-7636-4214-B9F8-3C26A6DD58D6}
4129048,CO_UFO-2020_SD-361_V1_3,2954,C,1056,961,95,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{B54697E6-1FF0-4A9A-9429-E6949D8145BC}
4129049,CO_UFO-2020_SD-361_V1_3,2955,C,925,898,27,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{589E02D5-F61F-432B-8481-3EE31B502E7B}
4129050,CO_UFO-2020_SD-361_V1_3,2956,C,896,792,104,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{A1F39C7D-9422-4DA8-AA8E-17D4B80A4250}
4129051,CO_UFO-2020_SD-361_V1_3,2957,C,757,700,57,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{69A3DB3C-D95E-4645-AA0D-B0188C5AA201}
4129052,CO_UFO-2020_SD-361_V1_3,2958,C,655,560,95,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{BF4A68E2-13FD-46E8-A609-7CBE81F46ABB}
4129053,CO_UFO-2020_SD-361_V1_3,2959,C,547,505,42,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{3497CBBB-7E87-413B-9CCC-786437848E49}
4129054,CO_UFO-2020_SD-361_V1_3,2960,C,490,455,35,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{684AC142-62F9-4F2A-B17C-942AA78DAD14}
4129055,CO_UFO-2020_SD-361_V1_3,2961,C,453,430,23,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{C9C81B1E-E5DE-40AF-B250-432C49818575}
4129056,CO_UFO-2020_SD-361_V1_3,2962,C,428,403,25,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{BA358705-86FC-4B0A-B052-D4569279CF6A}
4129057,CO_UFO-2020_SD-361_V1_3,2963,C,398,358,40,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{550536BE-E7F5-4C1C-8A3B-739EF96E344B}
4129058,CO_UFO-2020_SD-361_V1_3,2964,C,352,293,59,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{604A76D4-B7A9-4860-A6BC-673590B6F042}
4129059,CO_UFO-2020_SD-361_V1_3,2965,C,270,221,49,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{7275A792-47BC-47EE-B990-16DF36B17740}
4129060,CO_UFO-2020_SD-361_V1_3,2966,C,218,142,76,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{7E3F2760-3FFB-4352-81B1-DF58F4745945}
4129061,CO_UFO-2020_SD-361_V1_3,2967,C,115,50,65,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{2A87E2B9-5C88-4D1F-B189-6125614EF8AD}
4129062,CO_UFO-2020_SD-361_V1_2,2968,C,2500,2323,177,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{A8318F6C-B585-4394-966C-0647EB23CBA9}
4129063,CO_UFO-2020_SD-361_V1_2,2969,C,2321,2268,53,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{7D00BEE5-9B70-482E-8CCB-CFCDEFC6DFEA}
4129064,CO_UFO-2020_SD-361_V1_2,2970,C,2266,2127,139,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{C4008F04-2FAD-4A07-810E-2C36BFE19F0C}
4129065,CO_UFO-2020_SD-361_V1_2,2971,C,2124,2054,70,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{3DE63C44-ED92-42FC-9C7B-50AD43BDD82F}
4129066,CO_UFO-2020_SD-361_V1_2,2972,C,2051,2009,42,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{EA5549D2-E62C-4E7B-B8F0-584042F8518A}
4129067,CO_UFO-2020_SD-361_V1_2,2973,C,2007,1983,24,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{F47F2F80-2B4C-4A1C-B450-CC1CE4D34DB6}
4129068,CO_UFO-2020_SD-361_V1_2,2974,C,1974,1950,24,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{22C54EA0-E065-4B34-B2B2-EB427FDDCEB1}
4129069,CO_UFO-2020_SD-361_V1_2,2975,C,1948,1928,20,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{661875CD-66A0-4A13-B013-676FBF736F1F}
4129070,CO_UFO-2020_SD-361_V1_2,2976,C,1926,1877,49,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{C89F065D-D19A-44B6-AD0C-F70CA1864729}
4129071,CO_UFO-2020_SD-361_V1_2,2977,C,1868,1692,176,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{6F3FC237-E5B1-40CE-8F17-FB8E67DEFD49}
4129072,CO_UFO-2020_SD-361_V1_2,2978,C,1690,1631,59,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{824D126E-52C0-44B8-96F5-7AE3B240DD52}
4129073,CO_UFO-2020_SD-361_V1_2,2979,C,1626,1599,27,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{F73B4FA0-91C2-4374-97E6-4A9763C725C3}
4129074,CO_UFO-2020_SD-361_V1_2,2980,C,1584,1527,57,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{48133D44-7A2A-4C2F-834E-60A317AE0C72}
4129075,CO_UFO-2020_SD-361_V1_2,2981,C,1336,1269,67,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{BB1BADC7-DB39-4BBD-A73C-DDACBC91BC5C}
4129076,CO_UFO-2020_SD-361_V1_2,2982,C,1235,1200,35,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{4A3B2AD5-454B-400B-8A58-40B83A961835}
4129077,CO_UFO-2020_SD-361_V1_2,2983,C,1198,1173,25,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{773D61E6-9CEA-4698-AE96-B4EC8B030EFE}
4129078,CO_UFO-2020_SD-361_V1_2,2984,C,1132,1005,127,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{C91303FC-F7B5-46C4-AF7F-317DAE00C919}
4129079,CO_UFO-2020_SD-361_V1_2,2985,C,976,948,28,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{A841B609-EC46-470B-BA73-280F0593F133}
4129080,CO_UFO-2020_SD-361_V1_2,2986,C,910,878,32,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{2E4CC0DD-F786-40CB-A77E-3A96B784875F}
4129081,CO_UFO-2020_SD-361_V1_2,2987,C,870,843,27,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{A106F431-DCEE-431F-96ED-C20387F540C2}
4129082,CO_UFO-2020_SD-361_V1_2,2988,C,760,740,20,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{758A8BD1-650B-4C8F-8C83-781B15C4945B}
4129083,CO_UFO-2020_SD-361_V1_2,2989,C,709,487,222,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{56A587C3-3329-4923-AEC8-968AC57B473E}
4129084,CO_UFO-2020_SD-361_V1_2,2990,C,423,388,35,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{C0ED1AC3-02FA-40B6-96BD-1D96F9AAED7B}
4129085,CO_UFO-2020_SD-361_V1_2,2991,C,300,276,24,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{D287A845-02B5-4AF1-9A72-FF7EF5F2193A}
4129086,CO_UFO-2020_SD-361_V1_2,2992,C,271,197,74,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{493578B5-532E-4E35-BC74-73624A0913ED}
4129087,CO_UFO-2020_SD-361_V1_2,2993,C,195,112,83,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{2231FE41-924B-4D59-AAB6-6F0F081C3C85}
4129088,CO_UFO-2020_SD-361_V1_2,2994,C,102,46,56,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{983A8AA0-FE67-4A68-A8DB-A30EF3B246CF}
4129089,CO_UFO-2020_SD-361_V1_1,2995,C,2472,2450,22,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{709CA777-1F01-486C-BC4B-AD8853D6A0D0}
4129090,CO_UFO-2020_SD-361_V1_1,2996,C,2380,2340,40,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{87655E96-E683-49F5-BB08-5636561AC2EC}
4129091,CO_UFO-2020_SD-361_V1_1,2997,C,2264,2126,138,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{CB9BC11F-6AEF-4159-BEDE-A7EEEFBFE36D}
4129092,CO_UFO-2020_SD-361_V1_1,2998,C,2101,2070,31,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{C8FEC73D-A56F-489A-95C4-34FCE3C9E049}
4129093,CO_UFO-2020_SD-361_V1_1,2999,C,2056,2027,29,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{877204DD-2FAD-498E-9FF5-D3ABAA8274B4}
4129094,CO_UFO-2020_SD-361_V1_1,3000,C,2002,1861,141,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{E4BF7364-A464-486D-9E9E-82D53B0564F1}
4129095,CO_UFO-2020_SD-361_V1_1,3001,C,1829,1786,43,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{8923A8A4-3FA9-45EB-98ED-7C738DA88F98}
4129096,CO_UFO-2020_SD-361_V1_1,3002,C,1784,1655,129,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{730D3A40-8839-4761-9A92-8EB55EE7EB7D}
4129097,CO_UFO-2020_SD-361_V1_1,3003,C,1614,1480,134,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{13535690-7BBA-4A28-9D9B-FBEF16A1F3BC}
4129098,CO_UFO-2020_SD-361_V1_1,3004,C,1435,1402,33,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{F67A58D4-3B23-45B2-AA7A-0E5B7C63E1E3}
4129099,CO_UFO-2020_SD-361_V1_1,3005,C,1395,1366,29,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{64C1B089-41AC-4F99-BDDD-19B87D1ECD94}
4129100,CO_UFO-2020_SD-361_V1_1,3006,C,1330,1220,110,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{5EB6BA16-9671-46E0-8EFB-E55FD78F28FC}
4129101,CO_UFO-2020_SD-361_V1_1,3007,C,1193,1101,92,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{7DF5454B-47B5-4B08-892B-795FC491BEAA}
4129102,CO_UFO-2020_SD-361_V1_1,3008,C,1099,943,156,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{CA8797C5-A2CB-43D0-9EBB-C5A62BC36534}
4129103,CO_UFO-2020_SD-361_V1_1,3009,C,921,894,27,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{F12F97FA-CF2E-4D2F-A45B-7F7433124667}
4129104,CO_UFO-2020_SD-361_V1_1,3010,C,887,813,74,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{2328B263-142C-4F59-B0C1-BF8AA75CCD07}
