OBJECTID,SoilKey,HorizonKey,HorizonDepthUpper,DepthMeasure,Texture,RockFragments,Effer,HorizonColorDry,HorizonColorMoist,StructGrade,StructShape,unused,Nomenclature,HorizonDepthLower,ESD_Horizon,ESD_HorizonModifier,ESD_FragVolPct,ESD_FragmentType,ESD_PetrocalcicRubble,ESD_Gypsic,ESD_PctClay,ESD_Hue,ESD_Value,ESD_Chroma,ESD_Color,ESD_Grade,ESD_Size,ESD_Structure,ESD_StructQual,ESD_Grade2,ESD_Size2,ESD_Structure2,ESD_RuptureResistance,ESD_ClayFilm,ESD_CarbonateStage,ESD_CaCO3EquivPct,ESD_EC,ESD_pH,ESD_GypsumPct,ESD_NAabsorptionRatio,ESD_Notes,ESD_PSAPctSand,ESD_PSAPctSilt,ESD_PSAPctClay,ESD_GravelClassPctFine,ESD_GravelClassPctMed,ESD_GravelClassPctCoarse,ESD_GravelCarbonateCoatPct,ESD_FragmentRoundness,ESD_RootSize,ESD_RootQty,ESD_PoresSize,ESD_PoresQty,ESD_SandFractPctVeryFine,ESD_SandFractPctFine,ESD_SandFractPctMed,ESD_SandFractPctCoarse,ESD_SandFractPctVeryCoarse,ESD_FragVolPct2,ESD_FragmentType2,ESD_FragVolPct3,ESD_FragmentType3,ESD_PctSand,ESD_LabGravelPctFine,ESD_LabGravelPctMed,ESD_LabGravelPctCoarse,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
183482,CO_UFO-2020_SD-368_V1,CO_UFO-2020_SD-368_V1_2,3.000000000000000,cm,LS,62.000000000000000,VE,,,,,,,13.000000000000000,B,ck,50,Gravel,,,8.000000000000000,7.5YR,4,6.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Stone,2,,,,,,2020-09-01,CO_UFO-2020_SD-368_V12020-09-01,Raw123DataCO2020.gdb,{095DA552-C2EC-4F2B-911D-4B0EEB336C8D}
183483,CO_UFO-2020_SD-368_V1,CO_UFO-2020_SD-368_V1_3,13.000000000000000,cm,LS,70.000000000000000,VE,,,,,,,29.000000000000000,B,ck,30,Gravel,,,6.000000000000000,10YR,4,6.000000000000000,Moist,,,GR,,,,,,,,,,,,,Deposits of concreted gravel throughout layer.,,,,,,,,,,,,,,,,,,30,Stone,10,,,,,,2020-09-01,CO_UFO-2020_SD-368_V12020-09-01,Raw123DataCO2020.gdb,{2F94D7E1-04AA-4887-8B31-E122946F83D7}
183484,CO_UFO-2020_SD-368_V1,CO_UFO-2020_SD-368_V1_4,29.000000000000000,cm,LS,75.000000000000000,VE,,,,,,,42.000000000000000,B,ck,20,Gravel,,,5.000000000000000,10YR,5,6.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,Stone,15,,,,,,2020-09-01,CO_UFO-2020_SD-368_V12020-09-01,Raw123DataCO2020.gdb,{7550FE12-8CB9-411C-8238-6B0C00400E55}
183485,CO_UFO-2020_SD-368_V1,CO_UFO-2020_SD-368_V1_5,42.000000000000000,cm,S,0.000000000000000,NE,,,,,,,43.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,Bedrock,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-368_V12020-09-01,Raw123DataCO2020.gdb,{D52072F2-8C4A-4CB2-B27A-CA5CA5A5D8B4}
183486,CO_UFO-2020_MMS-087_V1,CO_UFO-2020_MMS-087_V1_1,0.000000000000000,cm,SCL,40.000000000000000,VE,,,,,,,9.000000000000000,A,kt,30,Gravel,,,21.000000000000000,7.5YR,5,3.000000000000000,,,,GR,,,,,,,,,,,,,85% very fine granular parting to 10% fine granular to 5% fine sbk.  Around 60-55% sand. Nearing edge of loam SCL and SL,,,,,,,,,,,,,,,,,,5,Stone,5,,,,,,2020-09-01,CO_UFO-2020_MMS-087_V12020-09-01,Raw123DataCO2020.gdb,{B9B4C259-68D6-4CEA-AEBB-4F604DD8D078}
183487,CO_UFO-2020_MMS-087_V1,CO_UFO-2020_MMS-087_V1_2,9.000000000000000,cm,SCL,33.000000000000000,VE,,,,,,,20.000000000000000,A,Br,33,Gravel,,,26.000000000000000,7.5YR,5,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,50% very fine granular parting to 25% fine sbk and 25% very fine sbk. Much higher sand content as a fair amount of weathered rock.  ABrtk layer. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-087_V12020-09-01,Raw123DataCO2020.gdb,{5F4A2128-0730-410C-A8DA-B7D7090B410A}
183488,CO_UFO-2020_MMS-087_V1,CO_UFO-2020_MMS-087_V1_3,20.000000000000000,cm,SCL,5.000000000000000,ST,,,,,,,30.000000000000000,B,Ak,5,Gravel,,,30.000000000000000,5YR,4,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,60% very fine sbk to 25% fine sbk to 15% very fine granular. About 55-50% sand nearing clay loam.  BAkt layer.,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-087_V12020-09-01,Raw123DataCO2020.gdb,{6D25AFD4-4C3B-49BC-8082-A5FAA2F27F3C}
183489,CO_UFO-2020_MMS-087_V1,CO_UFO-2020_MMS-087_V1_4,30.000000000000000,cm,C,0.000000000000000,VE,,,,,,,44.000000000000000,B,kt,0,Gravel,,,50.000000000000000,5YR,4,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,60% med sbk parting to 30% fine sbk to 10% coarse sbk. Basically modeling clay. Very difficult to tell over 50% clay so left it at the 50% mark. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-087_V12020-09-01,Raw123DataCO2020.gdb,{ADC8C047-F5EB-412F-B7E4-BD6A5730BB71}
183490,CO_UFO-2020_MMS-087_V1,CO_UFO-2020_MMS-087_V1_5,44.000000000000000,cm,C,0.000000000000000,ST,,,,,,,56.000000000000000,B,2t,0,Gravel,,,50.000000000000000,5YR,4,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,90% coarse sbk parting to 10% coarse sbk. Split from above layer as it came out in much larger pieces. 2Btk. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-087_V12020-09-01,Raw123DataCO2020.gdb,{DFEF1CB8-1ED7-4906-8A1C-7768A852ECFD}
183491,CO_UFO-2020_MMS-087_V1,CO_UFO-2020_MMS-087_V1_6,56.000000000000000,cm,C,0.000000000000000,VE,,,,,,,70.000000000000000,B,3k,0,Gravel,,,50.000000000000000,5YR,4,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,70% coarse sbk to 20% med sbk to 10% fine sbk.  Color - 15% 5yr 8/1 where carbonates have accumulated. Showing stage 2 pedogenic carbonate accumulation. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-087_V12020-09-01,Raw123DataCO2020.gdb,{9612B406-9DFD-453B-B160-E20D4586261C}
183492,CO_UFO-2020_SD-359_V1,CO_UFO-2020_SD-359_V1_1,0.000000000000000,cm,S,2.000000000000000,VS,,,,,,,4.000000000000000,A,,2,Gravel,,,2.000000000000000,7.5YR,4,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-359_V12020-09-01,Raw123DataCO2020.gdb,{4D0F2BE0-0FF0-469D-8AA4-690C796E3668}
183493,CO_UFO-2020_SD-359_V1,CO_UFO-2020_SD-359_V1_2,4.000000000000000,cm,S,10.000000000000000,ST,,,,,,,21.000000000000000,B,Ak,8,Gravel,,,5.000000000000000,7.5YR,4,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-359_V12020-09-01,Raw123DataCO2020.gdb,{AE924A32-AB9B-4082-B24F-7ACCF3941655}
183494,CO_UFO-2020_SD-359_V1,CO_UFO-2020_SD-359_V1_3,21.000000000000000,cm,S,14.000000000000000,VE,,,,,,,39.000000000000000,B,Ak,10,Gravel,,,6.000000000000000,7.5YR,4,6.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-359_V12020-09-01,Raw123DataCO2020.gdb,{1344A869-5C16-426C-89C6-F56FB0B0998D}
183495,CO_UFO-2020_SS-259_V1,CO_UFO-2020_SS-259_V1_1,0.000000000000000,cm,SL,65.000000000000000,ST,,,,,,,15.000000000000000,A,,65,Gravel,,,11.000000000000000,10YR,5,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,75% very fine granular parting to 15% fine granular parting to 5% fine sbk. About 75% sand. Extremely gravelly very fine sandyloam,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-259_V12020-09-01,Raw123DataCO2020.gdb,{ED3A3F81-F92F-402A-AC39-855CC630BCCB}
183496,CO_UFO-2020_SS-259_V1,CO_UFO-2020_SS-259_V1_2,15.000000000000000,cm,S,0.000000000000000,VE,,,,,,,16.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,Plot dominated by exposed bedrock,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-259_V12020-09-01,Raw123DataCO2020.gdb,{8F655BA8-4530-420D-9501-8C6A6771064E}
183497,CO_UFO-2020_PJ-143_V1,CO_UFO-2020_PJ-143_V1_1,0.000000000000000,cm,SL,41.000000000000000,SL,,,,,,,5.000000000000000,A,k,33,Gravel,,,18.000000000000000,7.5R,4,6.000000000000000,Dry,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PJ-143_V12020-09-01,Raw123DataCO2020.gdb,{15E9E96F-1DD7-4D87-B4D6-14F82BB5F2E3}
183498,CO_UFO-2020_PJ-143_V1,CO_UFO-2020_PJ-143_V1_2,5.000000000000000,cm,SL,35.000000000000000,ST,,,,,,,13.000000000000000,B,k,30,Gravel,,,19.000000000000000,7.5YR,4,4.000000000000000,Dry,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PJ-143_V12020-09-01,Raw123DataCO2020.gdb,{E90B8017-69DC-47DF-9747-DE38FA10C0BE}
183499,CO_UFO-2020_PJ-143_V1,CO_UFO-2020_PJ-143_V1_3,13.000000000000000,cm,SL,29.000000000000000,VE,,,,,,,65.000000000000000,B,r,26,Gravel,,,14.000000000000000,10YR,6,3.000000000000000,Dry,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PJ-143_V12020-09-01,Raw123DataCO2020.gdb,{463190CF-01FC-4ABF-A30C-C218607A38FA}
183500,CO_UFO-2020_PJ-143_V1,CO_UFO-2020_PJ-143_V1_4,65.000000000000000,cm,SL,55.000000000000000,VE,,,,,,,70.000000000000000,B,r,15,Gravel,,,8.000000000000000,10YR,7,2.000000000000000,Dry,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PJ-143_V12020-09-01,Raw123DataCO2020.gdb,{78017444-E152-4A88-BA62-EB581C7EE74A}
183784,CO_UFO-2020_SD-358_V1,CO_UFO-2020_SD-358_V1_1,0.000000000000000,cm,SL,80.000000000000000,VE,,,,,,,11.000000000000000,A,,65,Gravel,,,11.000000000000000,7.5YR,5,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,"Mixture of white and light brown soil, but well blended",,,,,,,,,,,,,,,,,,10,Stone,5,,,,,,2020-09-01,CO_UFO-2020_SD-358_V12020-09-01,Raw123DataCO2020.gdb,{E2818DEC-80E3-4CCC-94FF-851927D53AD6}
183785,CO_UFO-2020_SD-358_V1,CO_UFO-2020_SD-358_V1_2,11.000000000000000,cm,SL,20.000000000000000,VS,,,,,,,16.000000000000000,A,B,20,Gravel,,,8.000000000000000,7.5YR,6,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-358_V12020-09-01,Raw123DataCO2020.gdb,{D629CF00-9E60-4768-9A3F-C83D937802B5}
183786,CO_UFO-2020_SD-358_V1,CO_UFO-2020_SD-358_V1_3,16.000000000000000,cm,SL,30.000000000000000,VE,,,,,,,23.000000000000000,B,,30,Gravel,,,8.000000000000000,7.5YR,6,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Parting to 20% med sbk,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-358_V12020-09-01,Raw123DataCO2020.gdb,{45F983B6-7C0D-4A12-A186-48AC510ED85A}
183787,CO_UFO-2020_SD-358_V1,CO_UFO-2020_SD-358_V1_4,23.000000000000000,cm,SL,50.000000000000000,VS,,,,,,,30.000000000000000,C,r,50,Gravel,,,7.000000000000000,7.5YR,6,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-358_V12020-09-01,Raw123DataCO2020.gdb,{61339009-BBB2-4099-82F7-878D476BBE24}
183788,CO_UFO-2020_SD-358_V1,CO_UFO-2020_SD-358_V1_5,30.000000000000000,cm,S,0.000000000000000,,,,,,,,45.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,This is bedrock,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-358_V12020-09-01,Raw123DataCO2020.gdb,{DF06A27D-F4EA-4464-B055-1A920AF89984}
183792,CO_UFO-2020_SS-270_V1,CO_UFO-2020_SS-270_V1_1,0.000000000000000,cm,SIL,2.000000000000000,NE,,,,,,,17.000000000000000,A,Bt,2,Gravel,,,26.000000000000000,10YR,4,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,70% VC sbk parting to 20% med sbk to 5% fine sbk to 5% very fine sbk. Lots of compaction going on in area. Was able to pull the entire 17cm block out of the pit. Shown on shovel. Some areas on plot with 0% gravel. Approx 25-30% sand. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{1347B86E-941A-4DD7-8313-4654AFE91EDE}
183793,CO_UFO-2020_SS-270_V1,CO_UFO-2020_SS-270_V1_2,17.000000000000000,cm,SICL,2.000000000000000,NE,,,,,,,70.000000000000000,B,t,2,Gravel,,,37.000000000000000,10YR,3,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Approx 15% sand. Note at around 52 cm the gravel seemed to jump to 4% gravel. Didn't seem significant enough to split. Color - 85% 10yr 3/2 parting to 15% 10yr 4/2,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{04ABB1B5-2878-48E6-861B-43CED0F51A59}
183794,CO_UFO-2020_SS-256_V1,CO_UFO-2020_SS-256_V1_1,0.000000000000000,cm,L,80.000000000000000,ST,,,,,,,11.000000000000000,B,k,60,Gravel,,,12.000000000000000,7.5YR,4,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Stone,10,,,,,,2020-09-01,CO_UFO-2020_SS-256_V12020-09-01,Raw123DataCO2020.gdb,{CAB80B78-4016-40E0-B4E1-60560142C3BD}
183795,CO_UFO-2020_SS-256_V1,CO_UFO-2020_SS-256_V1_2,11.000000000000000,cm,SL,75.000000000000000,VE,,,,,,,30.000000000000000,A,k,50,Gravel,,,10.000000000000000,7.5YR,4,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,Parting to 10% vf and 10% f snk,,,,,,,,,,,,,,,,,,25,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-256_V12020-09-01,Raw123DataCO2020.gdb,{1DCD724F-23AE-49D1-975B-3F432FC3CCBA}
183796,CO_UFO-2020_SS-256_V1,CO_UFO-2020_SS-256_V1_3,30.000000000000000,cm,S,0.000000000000000,SL,,,,,,,31.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-256_V12020-09-01,Raw123DataCO2020.gdb,{66F06FB9-13AB-4F2F-B5C8-2BF75A28A0D1}
183797,CO_UFO-2020_MMS-084_V1,CO_UFO-2020_MMS-084_V1_1,0.000000000000000,cm,L,4.000000000000000,NE,,,,,,,1.000000000000000,A,B,4,Gravel,,,15.000000000000000,5YR,3,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,Parting to 30% vf sbk,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{841B8399-34DE-45E0-88B4-5981D21CED1B}
183798,CO_UFO-2020_MMS-084_V1,CO_UFO-2020_MMS-084_V1_2,1.000000000000000,cm,L,0.000000000000000,NE,,,,,,,24.000000000000000,B,k,0,Gravel,,,20.000000000000000,5YR,4,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Parting to 20% f sbk,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{436C8577-DF35-48D9-B566-AC7F3EAF78E3}
183799,CO_UFO-2020_MMS-084_V1,CO_UFO-2020_MMS-084_V1_3,24.000000000000000,cm,CL,0.000000000000000,VS,,,,,,,45.000000000000000,,,0,Gravel,,,35.000000000000000,7.5YR,5,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Parting to 30% med sbk,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{3FFBDD7D-5ED8-4FF2-B96D-2289A2B2DD22}
183800,CO_UFO-2020_MMS-084_V1,CO_UFO-2020_MMS-084_V1_4,45.000000000000000,cm,L,0.000000000000000,ST,,,,,,,74.000000000000000,B,Ck,0,Gravel,,,23.000000000000000,10YR,6,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{136099BE-6C3D-4308-B608-B79A1B2434BB}
183801,CO_UFO-2020_PJ-146_V1,CO_UFO-2020_PJ-146_V1_1,0.000000000000000,cm,S,1.000000000000000,VS,,,,,,,9.000000000000000,A,,1,Gravel,,,10.000000000000000,5YR,3,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{69CCFE82-F278-4DDA-A135-5A5F21638CA5}
183802,CO_UFO-2020_PJ-146_V1,CO_UFO-2020_PJ-146_V1_2,9.000000000000000,cm,LS,0.000000000000000,NE,,,,,,,18.000000000000000,A,B,0,Gravel,,,11.000000000000000,5YR,3,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Bedrock/flag runnng parallel down with pit.,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{F0E0D846-FA89-47D1-BD23-C999A594EFA4}
183803,CO_UFO-2020_PJ-146_V1,CO_UFO-2020_PJ-146_V1_3,18.000000000000000,cm,SCL,0.000000000000000,NE,,,,,,,46.000000000000000,B,C,0,Gravel,,,25.000000000000000,5YR,4,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Bedrock/flag running parallel down pit.,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{97461210-C7D3-4CBA-81E1-6363F7D11D28}
183804,CO_UFO-2020_PJ-146_V1,CO_UFO-2020_PJ-146_V1_4,46.000000000000000,cm,SC,0.000000000000000,NE,,,,,,,70.000000000000000,C,B,0,Gravel,,,40.000000000000000,5YR,4,6.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Bedrock/flag running parallel down with soil pit.,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{0ACD15E9-0FE3-4BE6-A93B-BD7395AE9735}
183805,CO_UFO-2020_SD-362_V1,CO_UFO-2020_SD-362_V1_1,0.000000000000000,cm,LS,85.000000000000000,ST,,,,,,,11.000000000000000,A,k,75,Gravel,,,10.000000000000000,10YR,5,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,90% 10yr 5/2 parting to 8% 10yr 6/3 to 2% 5G 6/1.  Approx 85% sand. ,,,,,,,,,,,,,,,,,,5,Stone,5,,,,,,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{5E853301-8779-4FE6-A5BD-88D410D6355E}
183806,CO_UFO-2020_SD-362_V1,CO_UFO-2020_SD-362_V1_2,11.000000000000000,cm,LS,45.000000000000000,VE,,,,,,,24.000000000000000,A,Bk,40,Gravel,,,13.000000000000000,10YR,6,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,60% very fine granular parting to 25% fine sbk to 10% med sbk to 5% very fine sbk. This layer also contains about 2% 5G 6/1. Approx 80-85% sand. ,,,,,,,,,,,,,,,,,,5,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{62DF0D62-2B3E-484C-849C-11C60F6397CA}
183807,CO_UFO-2020_SD-362_V1,CO_UFO-2020_SD-362_V1_3,24.000000000000000,cm,S,0.000000000000000,ST,,,,,,,44.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,The bedrock layer is not at 24cm throughout the pit. It seems to range anywhere from 20-34cm.  The deeper sections have a more defined B layer instead of an AB layer as they are dominated by subangular. Some bedrock is slightly weathered around roots,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{B31D9F3B-0D7C-49BE-B25C-AF7022C573D5}
183884,CO_UFO-2020_RI-200_V1,CO_UFO-2020_RI-200_V1_1,0.000000000000000,cm,L,70.000000000000000,NE,,,,,,,8.000000000000000,A,,60,Gravel,,,17.000000000000000,7.5YR,5,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,Approx 50% sand. 80% very fine granular parting to 20% fine sbk,,,,,,,,,,,,,,,,,,10,Stone,0,,,,,,2020-09-01,CO_UFO-2020_RI-200_V12020-09-01,Raw123DataCO2020.gdb,{26B689C5-5718-470D-BEB5-314FB1D12AFB}
183885,CO_UFO-2020_RI-200_V1,CO_UFO-2020_RI-200_V1_2,8.000000000000000,cm,SCL,55.000000000000000,NE,,,,,,,25.000000000000000,B,t,25,Gravel,,,32.000000000000000,7.5YR,4,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,"60% VF sbk parting to 25% fine sbk to 10% med sbk to 5% coarse sbk. Nearing loam, approx 50% sand.",,,,,,,,,,,,,,,,,,30,Stone,0,,,,,,2020-09-01,CO_UFO-2020_RI-200_V12020-09-01,Raw123DataCO2020.gdb,{D62AA3BB-DAE8-42BA-8B46-B395F9E0FB88}
183886,CO_UFO-2020_RI-200_V1,CO_UFO-2020_RI-200_V1_3,25.000000000000000,cm,CL,50.000000000000000,SL,,,,,,,43.000000000000000,B,k,25,Gravel,,,35.000000000000000,10YR,5,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,60% VC sbk parting to 20% med sbk to 20% fine sbk. Approx 40-45% sand. Btk layer but tablet wont accept the modifiers.,,,,,,,,,,,,,,,,,,25,Stone,0,,,,,,2020-09-01,CO_UFO-2020_RI-200_V12020-09-01,Raw123DataCO2020.gdb,{12219AE0-A896-4C3C-9FA1-8AE241ECD588}
183887,CO_UFO-2020_RI-200_V1,CO_UFO-2020_RI-200_V1_4,43.000000000000000,cm,SCL,50.000000000000000,SL,,,,,,,52.000000000000000,B,C,35,Gravel,,,28.000000000000000,10YR,5,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Grade was between barely observable and well formed. Held some properties of C. 75% fine sbk to 20% fine granular to 5% med sbk. 75% 10yr5/3 to 25% 10yr6/3. Less than 1% 5G6/1.  This is a BCtk layer. Wont accept modifiers.,,,,,,,,,,,,,,,,,,15,Stone,0,,,,,,2020-09-01,CO_UFO-2020_RI-200_V12020-09-01,Raw123DataCO2020.gdb,{8ABD291D-9F45-4D95-A2BF-D51CC91E1E1D}
183888,CO_UFO-2020_RI-200_V1,CO_UFO-2020_RI-200_V1_5,52.000000000000000,cm,SCL,55.000000000000000,ST,,,,,,,70.000000000000000,C,rk,20,Gravel,,,24.000000000000000,10YR,6,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,75% med sbk to 15% fine sbk to 10% VF granular. Structure could vary as difficult to pull samples from C layer. Listed stone at 25% but potential to be higher as it was covering a good % of C layer. Approx 65-70% sand. Crtk layer. Had some weathered rock ,,,,,,,,,,,,,,,,,,10,Stone,25,,,,,,2020-09-01,CO_UFO-2020_RI-200_V12020-09-01,Raw123DataCO2020.gdb,{060AACF9-B1BD-42E4-B40C-6A2A04ECC6D6}
183912,CO_UFO-2020_SS-271_V1,CO_UFO-2020_SS-271_V1_1,0.000000000000000,cm,SL,72.000000000000000,ST,,,,,,,10.000000000000000,A,k,70,Gravel,,,11.000000000000000,10YR,5,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-271_V12020-09-01,Raw123DataCO2020.gdb,{D2E1333F-F71B-46D1-B7F5-4A1C17DC9DF0}
183913,CO_UFO-2020_SS-271_V1,CO_UFO-2020_SS-271_V1_2,10.000000000000000,cm,SL,60.000000000000000,VE,,,,,,,24.000000000000000,B,A,60,Gravel,,,11.000000000000000,10YR,6,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-271_V12020-09-01,Raw123DataCO2020.gdb,{EAFE5C4F-E632-483F-95B0-834918B085C0}
183914,CO_UFO-2020_SS-271_V1,CO_UFO-2020_SS-271_V1_3,24.000000000000000,cm,S,95.000000000000000,VE,,,,,,,59.000000000000000,C,rk,95,Gravel,,,0.000000000000000,5GY,5,1.000000000000000,Moist,,,,,,,,,,,,,,,,"Since there is 95% gravel, gravel should be used in place of a texture",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-271_V12020-09-01,Raw123DataCO2020.gdb,{7809BD15-D69C-48FE-AC1B-3CC31D63864D}
183915,CO_UFO-2020_SS-271_V1,CO_UFO-2020_SS-271_V1_4,59.000000000000000,cm,S,0.000000000000000,NE,,,,,,,60.000000000000000,C,r,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,Weathered bedrock,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-271_V12020-09-01,Raw123DataCO2020.gdb,{AF63995F-C7F2-4446-AB08-F929AA544A99}
